,demand_el,pv
2026,0.6789958675,0.08468523033348
2027,0.6718216587,0.125066844505078
2028,0.6421237711,0.226693440922062
2029,0.6173669755,0.184782863620652
2030,0.5988218383,0.10030339997908
2031,0.5837803845,0.074027073648669
2032,0.5860263354,0.046459216268932
2033,0.6188557201,0.018686209765541
2034,0.6525706512,0.00193591265451
2035,0.690751816,0
2036,0.675299674,0
2037,0.6808439642,0
2038,0.6303678226,0
2039,0.5752072692,0
2040,0.5406452938,0
2041,0.5245257835,0
2042,0.530942786,0
2043,0.5620909161,0
2044,0.6149156806,0
2045,0.7235170307,0
2046,0.791293411,0
2047,0.8287943736,0.022256322952983
2048,0.8380220232,0.057259049863539
2049,0.8567596704,0.10749436322933
2050,0.8747272774,0.160722456021183
2051,0.8605970379,0.271129138940851
2052,0.8528452989,0.638409304160509
2053,0.8364434405,0.544311754217059
2054,0.8206961164,0.324289786386907
2055,0.7908955569,0.193139653543267
2056,0.7872635335,0.107103685070994
2057,0.7987884699,0.042332382962206
2058,0.8069380631,0.004278470210292
2059,0.8138299238,0
2060,0.7851459226,0
2061,0.7484406684,0
2062,0.6885572012,0
2063,0.6379527195,0
2064,0.6062270592,0
2065,0.5962550373,0
2066,0.6015554814,0
2067,0.6207166508,0
2068,0.6633127134,0
2069,0.7519571858,0
2070,0.8200929182,0
2071,0.853127647,0.108027545643629
2072,0.8570420185,0.306966861732021
2073,0.8728535127,0.503354282332487
2074,0.8901537514,0.373487920248174
2075,0.8779357786,0.218784031929616
2076,0.8651274417,0.188645447724943
2077,0.8513565543,0.157547486101521
2078,0.8301547781,0.157717121380647
2079,0.8060525167,0.109093333380333
2080,0.7968633692,0.092576905354093
2081,0.7952334506,0.027452036013432
2082,0.8058985087,0.002716147332862
2083,0.819605226,0
2084,0.7832336559,0
2085,0.7445391309,0
2086,0.6850791858,0
2087,0.6302394825,0
2088,0.6003619189,0
2089,0.592687184,0
2090,0.600528761,0
2091,0.621076003,0
2092,0.6606945763,0
2093,0.7522523679,0
2094,0.8148694782,0.00048787550081
2095,0.8483533972,0.018838400702328
2096,0.855720116,0.038620002690374
2097,0.8666290203,0.087666723588562
2098,0.8904360995,0.137216094975735
2099,0.8809004338,0.193432467221358
2100,0.871056752,0.194276159666168
2101,0.8546420596,0.122063020726004
2102,0.840229472,0.119483273976393
2103,0.8161785467,0.160573410459877
2104,0.8028825175,0.28892319038753
2105,0.7978900896,0.089595516342091
2106,0.8044097641,0.012844854673558
2107,0.8172181011,0
2108,0.7843245463,0
2109,0.7494288868,0
2110,0.6876459868,0
2111,0.6400061603,0
2112,0.6104366128,0
2113,0.5966785595,0
2114,0.6052388408,0
2115,0.6257090788,0
2116,0.662298827,0
2117,0.752496214,0
2118,0.8188736877,0.007036891678778
2119,0.8543468775,0.117433958589086
2120,0.8637670371,0.311014665464631
2121,0.8844939552,0.465845780928688
2122,0.9018455299,0.67210983349883
2123,0.8933237506,0.793162364172789
2124,0.8878692985,0.825406148929387
2125,0.8697605175,0.818198069318192
2126,0.8544752175,0.738615005483216
2127,0.8337868015,0.581581650457183
2128,0.8226212172,0.371385638125019
2129,0.8171410971,0.142509511684302
2130,0.8270232809,0.014598739462434
2131,0.8315793527,0
2132,0.7968762032,0
2133,0.7653302189,0
2134,0.6948843656,0
2135,0.6394157961,0
2136,0.6051361688,0
2137,0.5878230961,0
2138,0.59783362,0
2139,0.6172386355,0
2140,0.6619266408,0
2141,0.7477219641,0
2142,0.8192972099,0.001605860174424
2143,0.8567340024,0.011970967343024
2144,0.8625991427,0.020146928375748
2145,0.8746759414,0.070924999084977
2146,0.8896788932,0.13479933691971
2147,0.8781026207,0.188472591884562
2148,0.8595318155,0.137830112486446
2149,0.8358017403,0.027642864650034
2150,0.8190405298,0.005883286686066
2151,0.7995585102,0.004363009377815
2152,0.79375754,0.004728452859498
2153,0.7919607793,0.002600507462115
2154,0.7925383095,0.000368785023597
2155,0.8029210195,0
2156,0.7745707025,0
2157,0.7476192921,0
2158,0.6928822608,0
2159,0.6363356349,0
2160,0.600490259,0
2161,0.5788007906,0
2162,0.5789419646,0
2163,0.5894401807,0
2164,0.5896968608,0
2165,0.5891706666,0
2166,0.613285762,0.000973937606624
2167,0.6669704048,0.009579324675997
2168,0.7083600708,0.021939385743215
2169,0.7256089735,0.028360676907962
2170,0.734490105,0.027248900156865
2171,0.7167021741,0.049885890332421
2172,0.6956159039,0.038810755154289
2173,0.6730537231,0.021090356347267
2174,0.6608742524,0.015029650477394
2175,0.6549064401,0.007224184172019
2176,0.6627095151,0.003827288293901
2177,0.6698580559,0.00491020995027
2178,0.6764033984,0.002877844313757
2179,0.6878898329,0
2180,0.6663415385,0
2181,0.6578839293,0
2182,0.6141584743,0
2183,0.5628224544,0
2184,0.5265278883,0
2185,0.5111014143,0
2186,0.507764573,0
2187,0.5183654611,0
2188,0.5165045304,0
2189,0.4967658307,0
2190,0.507610565,0.013183299189147
2191,0.5513873559,0.131010939798507
2192,0.5905054031,0.367447377557149
2193,0.626389281,0.583738318350533
2194,0.6661618625,0.741258784878597
2195,0.659757694,0.834419943996458
2196,0.6359891168,0.859133979025109
2197,0.6089992043,0.829563639633048
2198,0.5970122436,0.737711034685271
2199,0.5909417593,0.562096244346965
2200,0.6069842655,0.351234031213159
2201,0.6282502118,0.131805304496073
2202,0.6507610565,0.016949498145684
2203,0.6843091455,0
2204,0.6772761108,0
2205,0.6723093509,0
2206,0.6214353551,0
2207,0.5739623707,0
2208,0.5455350497,0
2209,0.5379886547,0
2210,0.5472291383,0
2211,0.5681742345,0
2212,0.6233091198,0
2213,0.7282656126,0
2214,0.7976334095,0.011428533027919
2215,0.8326574091,0.041548481492858
2216,0.8446957057,0.060089733700952
2217,0.8641263893,0.110661271394232
2218,0.884083267,0.200552113425795
2219,0.8793731872,0.135778162654893
2220,0.8714032701,0.111403683877938
2221,0.8579147309,0.069212843720274
2222,0.8456454221,0.04690210788117
2223,0.8225827152,0.038720880345704
2224,0.8158063605,0.03548976317847
2225,0.8138299238,0.034602608172849
2226,0.8135604097,0.004575751817933
2227,0.824867168,0
2228,0.793911548,0
2229,0.7542031366,0
2230,0.6911240022,0
2231,0.6381580636,0
2232,0.6095382325,0
2233,0.5994763726,0
2234,0.6096665726,0
2235,0.6274288354,0
2236,0.6691650196,0
2237,0.7511743115,0
2238,0.8135989117,0.002527201145848
2239,0.8469288226,0.015003146285621
2240,0.8499191458,0.028844976099825
2241,0.8639467132,0.036895844898913
2242,0.8794245232,0.201098167969374
2243,0.8673220565,0.353799777571402
2244,0.8603275238,0.264874939368631
2245,0.8474293488,0.270869603443599
2246,0.829885264,0.312197366012734
2247,0.8050257964,0.140778680467193
2248,0.7996226803,0.086146235920374
2249,0.7944505762,0.047411592496544
2250,0.8010857568,0.010749813248581
2251,0.8192202059,0
2252,0.7928334916,0
2253,0.760235119,0
2254,0.6947431916,0
2255,0.6409687107,0
2256,0.6147231705,0
2257,0.600592931,0
2258,0.6084730101,0
2259,0.6286095639,0
2260,0.6702559101,0
2261,0.7513796555,0
2262,0.8167945789,0.019903652141484
2263,0.8476860289,0.107957650994884
2264,0.8552709258,0.250534992985065
2265,0.8721604764,0.348471096357132
2266,0.8889601889,0.327619444816239
2267,0.8766780462,0.33226646349104
2268,0.8693883313,0.21774535205589
2269,0.853140481,0.190021437214559
2270,0.8356990683,0.147926535752994
2271,0.8128032034,0.069194581460755
2272,0.8061808568,0.039823302360272
2273,0.8018172951,0.014000031784373
2274,0.80414025,0.00196959361162
2275,0.8181806515,0
2276,0.7923971355,0
2277,0.7661900973,0
2278,0.7051387356,0
2279,0.6627480171,0
2280,0.6363613029,0
2281,0.6244641803,0
2282,0.6304833286,0
2283,0.6481557535,0
2284,0.6807284581,0
2285,0.7571036218,0
2286,0.8126620293,0.003415539967945
2287,0.837598501,0.023540410982611
2288,0.8412561924,0.047011763980429
2289,0.8482635591,0.063565394799963
2290,0.8624323006,0.07704467407758
2291,0.8558997921,0.122295398749693
2292,0.8435534793,0.151966400849839
2293,0.8258168844,0.38656387644576
2294,0.8111219487,0.523293363591572
2295,0.7950666085,0.383501396531912
2296,0.7922046254,0.286612207079619
2297,0.7922816294,0.137504012790575
2298,0.7907672168,0.020675523686134
2299,0.8133550656,0
2300,0.7920634513,0
2301,0.7612105033,0
2302,0.7003516517,0
2303,0.6513642547,0
2304,0.621037501,0
2305,0.6086911882,0
2306,0.6136451141,0
2307,0.6329987936,0
2308,0.672745707,0
2309,0.7518160117,0
2310,0.8099283863,0.020809929407312
2311,0.8399984599,0.14731117834004
2312,0.8419877307,0.393673828279556
2313,0.8482507251,0.617559842324103
2314,0.8553607639,0.762538261442861
2315,0.8379321851,0.544408429245025
2316,0.8183089915,0.009358621194532
2317,0.7939885521,0.024211256644256
2318,0.7732488,0.098437792347204
2319,0.760376293,0.510267067051579
2320,0.7609666573,0.135250318651242
2321,0.7589773865,0.043911821702403
2322,0.760312123,0.015613861089629
2323,0.7730306219,0
2324,0.7523935419,0
2325,0.7280731025,0
2326,0.6794065556,0
2327,0.6297646243,0
2328,0.6009779512,0
2329,0.5805847173,0
2330,0.5802767011,0
2331,0.5936882364,0
2332,0.595241151,0
2333,0.5904669011,0
2334,0.6176878257,0.022968481521336
2335,0.662350163,0.088798270192664
2336,0.6969249724,0.104442592884096
2337,0.7141225391,0.164388783015515
2338,0.7238892169,0.419762201811876
2339,0.7109268718,0.429832447781884
2340,0.6886727072,0.728055667377618
2341,0.6672399189,0.363390522509707
2342,0.6563951847,0.099638142773498
2343,0.6491054699,0.23386036729779
2344,0.6542390718,0.083847606008911
2345,0.6604378962,0.037852568930635
2346,0.6603095562,0.008805335542347
2347,0.6689596756,0
2348,0.6555096383,0
2349,0.6433044996,0
2350,0.6027490439,0
2351,0.5559049257,0
2352,0.5199568777,0
2353,0.5021176108,0
2354,0.502566801,0
2355,0.5095099977,0
2356,0.510292872,0
2357,0.489719962,0
2358,0.5022972869,0.010195136476129
2359,0.5486280449,0.080768459139372
2360,0.5988860084,0.395648745643429
2361,0.6381580636,0.612297099811232
2362,0.6775071229,0.741109295632874
2363,0.6680997972,0.816243531004825
2364,0.6407890346,0.889001332210104
2365,0.6151466927,0.799829187890874
2366,0.6012988013,0.758775549966164
2367,0.5940860905,0.609436388006997
2368,0.6034292461,0.396423083419403
2369,0.6223722375,0.155140975427714
2370,0.6294052722,0.024356573797452
2371,0.6547909341,0
2372,0.6568828769,0
2373,0.6626710131,0
2374,0.6195102544,0
2375,0.5753484432,0
2376,0.5465874381,0
2377,0.5392335532,0
2378,0.548910393,0
2379,0.5730511563,0
2380,0.6199594445,0
2381,0.7038039991,0
2382,0.7778048718,0.026452112298638
2383,0.8270232809,0.160923398019117
2384,0.8416027105,0.410703352753255
2385,0.8612130702,0.629032860936582
2386,0.8792961832,0.789276279316291
2387,0.8716214482,0.874976501517632
2388,0.8591981314,0.900225003471068
2389,0.8430016171,0.868939635168685
2390,0.8242383018,0.776775797232981
2391,0.8038193999,0.611907081764492
2392,0.7952719526,0.393795712481195
2393,0.7954772966,0.15468964586762
2394,0.7941040581,0.024584572528646
2395,0.8033317077,0
2396,0.7856977849,0
2397,0.7546523268,0
2398,0.6965527863,0
2399,0.6500166842,0
2400,0.6235657999,0
2401,0.6167124413,0
2402,0.6219230473,0
2403,0.6408147026,0
2404,0.6721296748,0
2405,0.734451603,0
2406,0.7962601709,0.027441386336142
2407,0.8356605662,0.160011866567393
2408,0.8443620216,0.383149079823375
2409,0.8594291435,0.571544564163135
2410,0.8721604764,0.7310914459772
2411,0.8571831926,0.788010131584934
2412,0.8445288637,0.85029596996016
2413,0.8287558716,0.842292982097675
2414,0.8107240946,0.750580772187682
2415,0.788623938,0.596772163392232
2416,0.7816679073,0.382669949990347
2417,0.7823866116,0.148595438572778
2418,0.7858517929,0.026306165464745
2419,0.7967991992,0
2420,0.7748787187,0
2421,0.7476321261,0
2422,0.6824610488,0
2423,0.6336789959,0
2424,0.6062398932,0
2425,0.5964347134,0
2426,0.5997843887,0
2427,0.6177648297,0
2428,0.6513385867,0
2429,0.7223619703,0
2430,0.7904206987,0.001604814382032
2431,0.8372776509,0.010209746921648
2432,0.853063477,0.065535922186863
2433,0.8726866706,0.118839326652572
2434,0.8854180035,0.085533168639662
2435,0.8707615699,0.160197681945123
2436,0.8573628687,0.190009245419891
2437,0.8422829128,0.470265133591559
2438,0.822069355,0.307501334045733
2439,0.8021124772,0.158336456354803
2440,0.796504017,0.242094654716075
2441,0.7918067712,0.141731809821962
2442,0.7894709823,0.031554550980943
2443,0.7970558793,0
2444,0.7828999718,0
2445,0.7556020432,0
2446,0.69592392,0
2447,0.6499781822,0
2448,0.6172129675,0
2449,0.6067917554,0
2450,0.6130547499,0
2451,0.6317538951,0
2452,0.6614132806,0
2453,0.7225544804,0
2454,0.7833363279,0.031377582717987
2455,0.8264585847,0.170709420062486
2456,0.8433224672,0.430137068135488
2457,0.8618419364,0.660883763181943
2458,0.881362458,0.804789239845181
2459,0.8722118124,0.875961625143528
2460,0.8584409251,0.858923580252488
2461,0.8451833979,0.813693393183948
2462,0.8341076516,0.700160653479777
2463,0.8126235273,0.465086289630721
2464,0.801509279,0.303286122849033
2465,0.7995071742,0.152905859343221
2466,0.791190739,0.027926471839137
2467,0.780987705,0
2468,0.750006417,0
2469,0.7185374368,0
2470,0.6637105675,0
2471,0.6203572987,0
2472,0.5868092097,0
2473,0.5710875536,0
2474,0.5633229806,0
2475,0.5660694576,0
2476,0.5509253318,0
2477,0.5184938012,0
2478,0.5301085757,0.03825243856461
2479,0.5686875947,0.131079425708027
2480,0.6142739803,0.263572474409201
2481,0.6497086681,0.40905819079497
2482,0.6871197926,0.465397964012162
2483,0.682871737,0.645357318875883
2484,0.6514284248,0.666568409394845
2485,0.6257604148,0.312865751754706
2486,0.6041222824,0.27538310693229
2487,0.5911984394,0.223263737395134
2488,0.5991041865,0.220403211717738
2489,0.6099104186,0.089327455716385
2490,0.6131702559,0.016303284539087
2491,0.626337945,0
2492,0.6349495624,0
2493,0.6360404528,0
2494,0.5930337021,0
2495,0.5435457789,0
2496,0.5222284966,0
2497,0.512911009,0
2498,0.5149772838,0
2499,0.5244359455,0
2500,0.5240124233,0
2501,0.5071998768,0
2502,0.5346518134,0.033936546969307
2503,0.5847942709,0.139651195425099
2504,0.6226674196,0.355155135708648
2505,0.6363741369,0.566249680074724
2506,0.6472445391,0.730488391700997
2507,0.6387740958,0.679008140627175
2508,0.6192920763,0.492975562825183
2509,0.6054570189,0.498699461947174
2510,0.600592931,0.69027129771336
2511,0.5970122436,0.324039830336423
2512,0.6109628071,0.267654333441313
2513,0.6200749506,0.115736828870399
2514,0.623604302,0.025310326957475
2515,0.626414949,0
2516,0.6178033317,0
2517,0.608254832,0
2518,0.5647732231,0
2519,0.5159013322,0
2520,0.4797736082,0
2521,0.4596627223,0
2522,0.4507045869,0
2523,0.4578531276,0
2524,0.4616263251,0
2525,0.440783901,0
2526,0.4570702533,0.034651430823945
2527,0.5080597551,0.162310068147619
2528,0.5519777202,0.364654353209301
2529,0.5841910727,0.551038266145252
2530,0.6183808619,0.717113276324359
2531,0.5985009882,0.810061174759949
2532,0.5600759773,0.836736935571387
2533,0.5403372777,0.657372680751199
2534,0.5254241639,0.519961410641343
2535,0.512911009,0.269386320844308
2536,0.5200723838,0.183367832711661
2537,0.549038733,0.135528450358813
2538,0.5608973536,0.023276491871682
2539,0.5838188865,0
2540,0.5965117174,0
2541,0.5945481147,0
2542,0.5551220514,0
2543,0.5061603224,0
2544,0.4718293591,0
2545,0.4542211042,0
2546,0.4534382299,0
2547,0.4654508586,0
2548,0.4709694807,0
2549,0.4517826433,0
2550,0.4612028029,0.034140631419356
2551,0.5019379348,0.155069413909304
2552,0.5434431069,0.368538595918727
2553,0.5743730589,0.58979215531512
2554,0.6079596499,0.737570514398699
2555,0.59796196,0.821230588690943
2556,0.5715624118,0.802686495071273
2557,0.546484766,0.724950484463697
2558,0.5415821761,0.63168824104261
2559,0.5399907595,0.566229284779056
2560,0.5534407967,0.38453338565522
2561,0.5730511563,0.150734015095236
2562,0.5803023692,0.031707245572485
2563,0.5995148746,0
2564,0.6150953567,0
2565,0.6206524808,0
2566,0.5805077132,0
2567,0.5359095459,0
2568,0.5098821838,0
2569,0.5088554634,0
2570,0.5162221823,0
2571,0.5426730666,0
2572,0.590146051,0
2573,0.6694858698,0
2574,0.7418054878,0.036263142476354
2575,0.788572602,0.171363634356129
2576,0.8113144588,0.414572515843289
2577,0.8299366,0.624502819609611
2578,0.8489822634,0.776489366842771
2579,0.8364177725,0.855788777594431
2580,0.8279088272,0.858809621857753
2581,0.8132395595,0.82118447253172
2582,0.8020611412,0.730982819149784
2583,0.780936369,0.572840502031294
2584,0.7743268564,0.364739560767777
2585,0.7742113504,0.146842372655158
2586,0.7679098539,0.031414385937905
2587,0.7656125671,0
2588,0.7591698966,0
2589,0.7261993378,0
2590,0.6594240099,0
2591,0.6065607433,0
2592,0.5783259324,0
2593,0.569483303,0
2594,0.5768500218,0
2595,0.6006827691,0
2596,0.6402500064,0
2597,0.7005569958,0
2598,0.7678071819,0.037311033573375
2599,0.8088246618,0.178473151034549
2600,0.8194255499,0.419154433874231
2601,0.8289612156,0.631215881839315
2602,0.8430786211,0.784471678217642
2603,0.8310916605,0.865861710814203
2604,0.8181293154,0.889613004596956
2605,0.8021509792,0.854548031235293
2606,0.7870196874,0.761334990458767
2607,0.7674863318,0.60096017747528
2608,0.7643291666,0.388194163534766
2609,0.7672296517,0.155490994576699
2610,0.7659975872,0.032478052215148
2611,0.7691804204,0
2612,0.7620190457,0
2613,0.7265201879,0
2614,0.6569983829,0
2615,0.608203496,0
2616,0.5804948792,0
2617,0.5688544367,0
2618,0.5745013989,0
2619,0.5966400575,0
2620,0.6431119895,0
2621,0.7019944044,0
2622,0.765355887,0.038573848005694
2623,0.8032547037,0.174023866952974
2624,0.8114813009,0.414997585697279
2625,0.8263302446,0.622116937601998
2626,0.8425652609,0.770335402152073
2627,0.8304884622,0.848258285423321
2628,0.8164993968,0.867259770701648
2629,0.8012012629,0.813918378571575
2630,0.7813983932,0.740806358851606
2631,0.762981596,0.586599866171996
2632,0.7601324469,0.380560340887106
2633,0.7632382761,0.152232801280666
2634,0.7606329731,0.032125846512069
2635,0.7700788008,0
2636,0.7619677096,0
2637,0.7212197438,0
2638,0.6505813804,0
2639,0.5990656844,0
2640,0.5691239508,0
2641,0.5560974358,0
2642,0.5608460176,0
2643,0.5821761339,0
2644,0.6258374188,0
2645,0.6951923817,0
2646,0.7651248749,0.039224520300934
2647,0.8049359583,0.178461888021681
2648,0.8151903283,0.41426018744519
2649,0.8262019046,0.621091525850202
2650,0.8386637234,0.770131985102901
2651,0.8238276136,0.847198774559398
2652,0.7986857979,0.838329845351041
2653,0.7742626864,0.806615394269008
2654,0.7554865371,0.719056634457118
2655,0.7395467029,0.586019191237985
2656,0.739790549,0.379222576311422
2657,0.7413177956,0.150953533830213
2658,0.7329500244,0.032382128623014
2659,0.7367232218,0
2660,0.7324623322,0
2661,0.6947431916,0
2662,0.6332811417,0
2663,0.5857183193,0
2664,0.5520803922,0
2665,0.5345234734,0
2666,0.5293770374,0
2667,0.5365640802,0
2668,0.548846223,0
2669,0.5575091763,0
2670,0.5990143484,0.039730500095108
2671,0.6528915013,0.178176602334984
2672,0.6909699941,0.412173942658097
2673,0.7092327832,0.617891572140606
2674,0.7244025771,0.766850329768419
2675,0.7044585333,0.845123726897073
2676,0.6719628327,0.864759044601583
2677,0.6435740137,0.828126101526937
2678,0.6325752714,0.736166451152554
2679,0.6223465695,0.580604815104398
2680,0.6325239354,0.37549650980041
2681,0.6412510588,0.149598282009599
2682,0.6427398034,0.033465425384414
2683,0.644215714,0
2684,0.6441900459,0
2685,0.6269539773,0
2686,0.5791344747,0
2687,0.5321106805,0
2688,0.4955080983,0
2689,0.4797222721,0
2690,0.4799532842,0
2691,0.4884108935,0
2692,0.4895531199,0
2693,0.4673631253,0
2694,0.4879232013,0.040557894457992
2695,0.5332914089,0.179560077569084
2696,0.5778767422,0.414121227775364
2697,0.6098205806,0.619035732677584
2698,0.6424831233,0.768124176145985
2699,0.6270053133,0.847942855253223
2700,0.5872198978,0.870067164109788
2701,0.5626941143,0.834350951113968
2702,0.5461254139,0.741764402843137
2703,0.5440976411,0.584399928588247
2704,0.5589594189,0.377483608664202
2705,0.5867322057,0.150328448213782
2706,0.5970635797,0.034509260265166
2707,0.61853487,0
2708,0.6379270515,0
2709,0.6296234503,0
2710,0.5760158115,0
2711,0.5367822583,0
2712,0.5131676891,0
2713,0.5094201597,0
2714,0.518018943,0
2715,0.5448933494,0
2716,0.6011447932,0
2717,0.6946020175,0
2718,0.7700274648,0.041914841617161
2719,0.8120331631,0.181937542134145
2720,0.8202597603,0.417249504616559
2721,0.8328242511,0.622623372392319
2722,0.8498036397,0.770384294989945
2723,0.8367386227,0.848575771841268
2724,0.8280114993,0.869197392871943
2725,0.809325188,0.832306031157837
2726,0.7916399292,0.719996429975717
2727,0.7669344696,0.586825060327865
2728,0.7600041069,0.38086365014868
2729,0.7612746734,0.152363460780431
2730,0.7553196951,0.035785394903655
2731,0.7567186016,0
2732,0.7616596935,0
2733,0.7065376421,0
2734,0.63414102,0
2735,0.5888626505,0
2736,0.5624631022,0
2737,0.5475114864,0
2738,0.5522087323,0
2739,0.5745399009,0
2740,0.6225390795,0
2741,0.7131856567,0.002279172245869
2742,0.7851459226,0.04401594740575
2743,0.8202597603,0.18649178560419
2744,0.8229805693,0.423931892474157
2745,0.8340691496,0.628479853707353
2746,0.8468774866,0.775920950805614
2747,0.8369182987,0.853420140066301
2748,0.8254703663,0.874598593418495
2749,0.8105700865,0.839346810427076
2750,0.7958751508,0.74778027312174
2751,0.7770604995,0.590460583445786
2752,0.7726456018,0.382025443731095
2753,0.7691932544,0.152386211361366
2754,0.7674093278,0.036677080982023
2755,0.7645345106,0
2756,0.752521882,0
2757,0.7022125825,0
2758,0.6307271747,0
2759,0.5783901024,0
2760,0.548910393,0
2761,0.5354988578,0
2762,0.5407094638,0
2763,0.5602171514,0
2764,0.6149285146,0
2765,0.7077953746,0.005799935097243
2766,0.7867245052,0.044607810670015
2767,0.827267127,0.184876947625541
2768,0.8361739264,0.419597766462328
2769,0.8519982546,0.624049447574718
2770,0.8700171976,0.77110880378655
2771,0.8551040838,0.847799107278106
2772,0.8432197952,0.872188031305336
2773,0.8261120665,0.837388650413454
2774,0.8096075361,0.744466939040989
2775,0.7896763264,0.587199670004326
2776,0.7893811443,0.379702425784348
2777,0.791126569,0.151564688596568
2778,0.780923535,0.037252410873666
2779,0.7749685567,0.000344029112375
2780,0.7624040658,0
2781,0.7110038759,0
2782,0.6359634488,0
2783,0.5826124901,0
2784,0.5546215252,0
2785,0.5435457789,0
2786,0.5468184502,0
2787,0.5691239508,0
2788,0.6173028055,0
2789,0.7100541595,0.008170364419232
2790,0.7931030057,0.049237150646476
2791,0.8295130779,0.18070639775229
2792,0.8392155856,0.345590710529888
2793,0.8522934367,0.542617687918893
2794,0.8689391411,0.667695002997758
2795,0.8503683359,0.74931847939259
2796,0.8484432352,0.767177353747737
2797,0.8309504864,0.707010025380581
2798,0.8178983033,0.557367058064007
2799,0.7994301702,0.32787178483274
2800,0.7965553531,0.210501763377954
2801,0.7939628841,0.063627084358062
2802,0.7878282297,0.031281696004148
2803,0.7768166534,0.000460946890568
2804,0.7631484381,0
2805,0.7182935907,0
2806,0.6544957519,0
2807,0.5965887215,0
2808,0.5663133037,0
2809,0.5514001899,0
2810,0.5584845607,0
2811,0.582599656,0
2812,0.6286095639,0
2813,0.7152519315,0.009556044842129
2814,0.7906773788,0.045977793358478
2815,0.8302317821,0.079751956878433
2816,0.8345825098,0.115988059953612
2817,0.8440925075,0.341189433411602
2818,0.8566569984,0.386596264561133
2819,0.8389589055,0.338174018283775
2820,0.8161015426,0.14996913284877
2821,0.7977874175,0.154039606687895
2822,0.7777792038,0.323183559352514
2823,0.7637388023,0.270237748104393
2824,0.7663697734,0.225951101727059
2825,0.7648425268,0.120840482785944
2826,0.7569111117,0.044421877831445
2827,0.7467080777,0.003318012262295
2828,0.7409327755,0
2829,0.7065119741,0
2830,0.6501578583,0
2831,0.6027233759,0
2832,0.5651197413,0
2833,0.546446264,0
2834,0.5503991376,0
2835,0.5607946816,0
2836,0.5620267461,0
2837,0.5598706332,0.010417335549168
2838,0.5997843887,0.054418331356733
2839,0.6531995174,0.151243182941245
2840,0.6905464719,0.317606300196011
2841,0.7099514875,0.422275352664864
2842,0.7214122539,0.691570858655031
2843,0.7025719346,0.845036046315818
2844,0.6723863549,0.884957094494903
2845,0.6483739316,0.845744075531164
2846,0.6384404117,0.746729569797966
2847,0.6315742191,0.566000463142168
2848,0.6446777381,0.375171933838569
2849,0.6533535255,0.149500064741179
2850,0.6525963192,0.038939717770103
2851,0.6425344593,0.005377640611354
2852,0.6511204086,0
2853,0.6385687518,0
2854,0.5968710696,0
2855,0.5426730666,0
2856,0.5101902,0
2857,0.4963808106,0
2858,0.4959701224,0
2859,0.5012448985,0
2860,0.4951359121,0
2861,0.4720218691,0.014384319736278
2862,0.4891552658,0.054624550198049
2863,0.5324828666,0.189905293723748
2864,0.5733078364,0.426925470094239
2865,0.6019918376,0.633324161753036
2866,0.6389666059,0.778106081616691
2867,0.6205754768,0.86541266544197
2868,0.5848841089,0.890318094556363
2869,0.5594727791,0.851541606762454
2870,0.5445981673,0.731351139546591
2871,0.5372827845,0.575876678692218
2872,0.5520932262,0.383436811070294
2873,0.5741677148,0.157661239880495
2874,0.577414718,0.040520162943111
2875,0.5790703047,0.007043296182455
2876,0.600400421,0
2877,0.5962807054,0
2878,0.5552375574,0
2879,0.5107677302,0
2880,0.4833029595,0
2881,0.4673887933,0
2882,0.4656690367,0
2883,0.4712774969,0
2884,0.4681203316,0
2885,0.4447367746,0.015264160288934
2886,0.4584948279,0.050537278819274
2887,0.4995123078,0.198882548019024
2888,0.5369105983,0.449272417450857
2889,0.5611155317,0.66605292751198
2890,0.5818809518,0.814053569577198
2891,0.5704586873,0.901584410194178
2892,0.5473959804,0.92459631043069
2893,0.5272209246,0.88625558636551
2894,0.5195076876,0.782973944988616
2895,0.5165943684,0.621765718230662
2896,0.5381554968,0.400991800977516
2897,0.569508971,0.164521258782838
2898,0.584935445,0.042913646058741
2899,0.595330989,0.008740380218681
2900,0.6127338997,0
2901,0.6016709874,0
2902,0.5475628225,0
2903,0.502464129,0
2904,0.4746400062,0
2905,0.466541749,0
2906,0.4724068893,0
2907,0.4995251418,0
2908,0.5648758952,0
2909,0.6827433969,0.016945005114945
2910,0.767986858,0.052138970981133
2911,0.8061680228,0.201110021176518
2912,0.8127775354,0.447978986887089
2913,0.8259708925,0.670208383297009
2914,0.8409481763,0.825998834655416
2915,0.8348006879,0.918137476607934
2916,0.8265484227,0.941493306527513
2917,0.8145871301,0.897901513158898
2918,0.7970815473,0.76536301699558
2919,0.7747247106,0.549414691566825
2920,0.7633024462,0.375492146218498
2921,0.7621217177,0.162019646991417
2922,0.7557432172,0.048066657198853
2923,0.7457840294,0.010138365994452
2924,0.7548320029,0
2925,0.7118765882,0
2926,0.6428424754,0
2927,0.5857568213,0
2928,0.5569829821,0
2929,0.543686953,0
2930,0.5467671141,0
2931,0.5673913601,0
2932,0.6119125234,0
2933,0.7023152545,0.018706687736904
2934,0.7781513899,0.054016510556356
2935,0.8133293976,0.205499930149875
2936,0.8154855104,0.457091689756901
2937,0.8278831592,0.673435338023836
2938,0.8413203624,0.821978694773289
2939,0.8295772479,0.908818557996559
2940,0.8193100439,0.899432397262471
2941,0.8027798455,0.854761454096218
2942,0.7868400113,0.74789313483459
